"id","age"
1167531,54
1167547,45
1167550,66
1167568,69
1167573,70
1167585,60
1167594,59
1167607,52
1167610,70
1167624,64
1167638,60
1167646,52
1167652,53
1167661,67
1167675,67
1167683,69
1167699,61
1167700,56
1167713,78
1167728,60
1167735,62
1167744,66
1167756,60
1167769,69
1167772,75
1167781,50
1167797,68
1167801,77
1167819,59
1167822,71
1167836,64
1167845,67
1167858,69
1167860,71
1167874,73
1167887,61
1167893,67
1167902,78
1167915,62
1167921,64
1167933,63
1167949,72
1167957,59
1167964,65
1167970,58
1167988,56
1167996,62
1168004,69
1168016,52
1168027,48
1168039,63
1168040,69
1168053,63
1168065,78
1168071,63
1168082,69
1168098,65
1168109,61
1168117,56
1168126,67
1168134,71
1168142,52
1168155,52
1168163,66
1168178,67
1168180,51
1168191,66
1168205,59
1168218,59
1168223,66
1168230,56
1168241,49
1168259,68
1168266,70
1168277,61
1168284,47
1168292,51
1168303,66
1168311,59
1168325,77
1168332,73
1168348,63
1168354,69
1168367,74
1168376,55
1168389,69
1168390,51
1168401,57
1168419,67
1168422,69
1168436,46
1168445,67
1168458,77
1168460,63
1168474,61
1168487,63
1168493,69
1168507,69
1168510,66
1168524,62
1168538,52
1168546,54
1168552,71
1168561,71
1168575,56
1168583,66
1168599,71
1168606,55
1168612,50
1168629,63
1168631,71
1168647,75
1168650,49
1168668,67
1168673,61
1168685,63
1168694,73
1168702,76
1168715,51
1168721,61
1168733,62
1168749,73
1168757,70
1168764,54
1168770,77
1168788,66
1168796,60
1168808,77
1168814,67
1168820,72
1168837,70
1168843,62
1168851,78
1168862,71
1168879,73
1168886,52
1168895,69
1168900,53
1168913,68
1168928,48
1168935,60
1168944,69
1168956,74
1168969,68
1168972,62
1168981,78
1168997,54
1169001,72
1169019,65
1169022,66
1169036,68
1169045,64
1169058,51
1169060,68
1169074,49
1169087,50
1169093,71
1169106,65
1169112,71
1169129,68
1169131,71
1169147,47
1169150,70
1169168,62
1169173,74
1169185,51
1169194,55
1169200,62
1169213,73
1169228,63
1169235,69
1169244,56
1169256,61
1169269,67
1169272,69
1169281,59
1169297,72
1169308,76
1169314,66
1169320,67
1169337,53
1169343,74
1169351,67
1169362,79
1169379,55
1169386,70
1169395,55
1169404,53
1169416,67
1169427,71
1169439,72
1169440,60
1169453,50
1169465,58
1169471,67
1169482,65
1169498,67
1169502,66
1169515,59
1169521,60
1169533,65
1169549,65
1169557,61
1169564,66
1169570,49
1169588,68
1169596,69
1169609,75
1169617,67
1169626,71
1169634,56
1169642,60
1169655,63
1169663,50
1169678,74
1169680,48
1169691,61
1169707,72
1169710,61
1169724,61
1169738,64
1169746,65
1169752,50
1169761,58
1169775,62
1169783,62
1169799,70
1169803,51
1169811,60
1169825,70
1169832,67
1169848,64
1169854,67
1169867,61
1169876,57
1169889,66
1169890,60
1169905,56
1169918,70
1169923,62
1169930,77
1169941,68
1169959,56
1169966,65
1169977,62
1169984,63
1169992,66
1170004,74
1170016,65
1170027,70
1170039,69
1170040,65
1170053,49
1170065,62
1170071,69
1170082,59
1170098,64
1170109,67
1170117,61
1170126,70
1170134,77
1170142,57
1170155,76
1170163,52
1170178,54
1170180,69
1170191,61
1170205,71
1170218,74
1170223,75
1170230,68
1170241,49
1170259,67
1170266,56
1170277,67
1170284,75
1170292,65
1170303,70
1170311,54
1170325,53
1170332,78
1170348,79
1170354,54
1170367,59
1170376,65
1170389,53
1170390,74
1170401,73
1170419,68
1170422,49
1170436,71
1170445,69
1170458,62
1170460,62
1170474,62
1170487,53
1170493,69
1170507,59
1170510,68
1170524,67
1170538,55
1170546,56
1170552,68
1170561,67
1170575,59
1170583,70
1170599,78
1170606,69
1170612,52
1170629,50
1170631,59
1170647,54
1170650,66
1170668,61
1170673,55
1170685,65
1170694,68
1170702,73
1170715,51
1170721,54
1170733,60
1170749,48
1170757,76
1170764,58
1170770,63
1170788,56
1170796,71
1170808,66
1170814,62
1170820,62
1170837,53
1170843,51
1170851,68
1170862,65
1170879,59
1170886,53
1170895,53
1170900,75
1170913,62
1170928,59
1170935,74
1170944,70
1170956,65
1170969,53
1170972,54
1170981,75
1170997,66
1171002,64
1171015,70
1171021,70
1171033,67
1171049,64
1171057,70
1171064,54
1171070,70
1171088,63
1171096,50
1171103,58
1171111,61
1171125,50
1171132,68
1171148,58
1171154,75
1171167,76
1171176,66
1171189,63
1171190,69
1171204,75
1171216,69
1171227,53
1171239,56
1171240,77
1171253,72
1171265,60
1171271,63
1171282,63
1171298,67
1171307,71
1171310,65
1171324,62
1171338,72
1171346,58
1171352,60
1171361,71
1171375,69
1171383,64
1171399,52
1171400,52
1171413,50
1171428,61
1171435,66
1171444,67
1171456,65
1171469,69
1171472,68
1171481,64
1171497,63
1171501,69
1171519,63
1171522,76
1171536,59
1171545,63
1171558,65
1171560,49
1171574,66
1171587,57
1171593,52
1171605,71
1171618,54
1171623,57
1171630,53
1171641,65
1171659,75
1171666,58
1171677,71
1171684,63
1171692,57
1171708,61
1171714,77
1171720,63
1171737,60
1171743,48
1171751,67
1171762,55
1171779,65
1171786,66
1171795,78
1171806,66
1171812,61
1171829,60
1171831,68
1171847,64
1171850,76
1171868,56
1171873,65
1171885,60
1171894,75
1171909,58
1171917,74
1171926,71
1171934,56
1171942,70
1171955,69
1171963,63
1171978,63
1171980,52
1171991,76
1172003,76
1172011,53
1172025,68
1172032,58
1172048,64
1172054,65
1172067,73
1172076,59
1172089,66
1172090,57
1172102,74
1172115,67
1172121,71
1172133,60
1172149,62
1172157,59
1172164,64
1172170,61
1172188,67
1172196,73
1172207,61
1172210,60
1172224,75
1172238,67
1172246,68
1172252,71
1172261,59
1172275,75
1172283,59
1172299,54
1172304,46
1172316,75
1172327,63
1172339,49
1172340,60
1172353,74
1172365,64
1172371,64
1172382,53
1172398,70
1172406,66
1172412,71
1172429,69
1172431,65
1172447,73
1172450,74
1172468,66
1172473,73
1172485,73
1172494,68
1172505,74
1172518,65
1172523,70
1172530,59
1172541,71
1172559,50
1172566,76
1172577,72
1172584,69
1172592,53
1172601,75
1172619,73
1172622,59
1172636,61
1172645,52
1172658,73
1172660,57
1172674,59
1172687,66
1172693,66
1172709,51
1172717,79
1172726,58
1172734,62
1172742,58
1172755,61
1172763,66
1172778,70
1172780,71
1172791,54
1172800,68
1172813,47
1172828,68
1172835,62
1172844,53
1172856,61
1172869,52
1172872,47
1172881,64
1172897,64
1172908,61
1172914,67
1172920,55
1172937,58
1172943,57
1172951,51
1172962,66
1172979,68
1172986,57
1172995,57
1173006,64
1173012,69
1173029,63
1173031,66
1173047,76
1173050,57
1173068,59
1173073,57
1173085,52
1173094,57
1173101,61
1173119,48
1173122,70
1173136,68
1173145,54
1173158,57
1173160,68
1173174,64
1173187,69
1173193,62
1173208,62
1173214,58
1173220,63
1173237,58
1173243,64
1173251,65
1173262,61
1173279,66
1173286,63
1173295,62
1173300,61
1173313,64
1173328,53
1173335,55
1173344,67
1173356,50
1173369,70
1173372,65
1173381,53
1173397,70
1173403,56
1173411,58
1173425,54
1173432,66
1173448,61
1173454,59
1173467,70
1173476,57
1173489,70
1173490,73
1173509,74
1173517,66
1173526,64
1173534,66
1173542,57
1173555,60
1173563,76
1173578,68
1173580,66
1173591,63
1173602,60
1173615,63
1173621,58
1173633,70
1173649,61
1173657,67
1173664,60
1173670,69
1173688,70
1173696,64
1173705,51
1173718,74
1173723,71
1173730,64
1173741,77
1173759,68
1173766,62
1173777,69
1173784,55
1173792,68
1173804,68
1173816,55
1173827,67
1173839,58
1173840,58
1173853,56
1173865,63
1173871,49
1173882,76
1173898,58
1173907,73
1173910,65
1173924,72
1173938,64
1173946,51
1173952,76
1173961,64
1173975,55
1173983,55
1173999,67
1174009,69
1174017,75
1174026,55
1174034,68
1174042,71
1174055,66
1174063,62
1174078,58
1174080,69
1174091,65
1174104,62
1174116,64
1174127,70
1174139,72
1174140,63
1174153,66
1174165,71
1174171,62
1174182,71
1174198,71
1174203,68
1174211,56
1174225,53
1174232,62
1174248,63
1174254,57
1174267,65
1174276,66
1174289,64
1174290,64
1174305,59
1174318,76
1174323,50
1174330,57
1174341,65
1174359,62
1174366,50
1174377,72
1174384,69
1174392,70
1174408,63
1174414,63
1174420,67
1174437,61
1174443,72
1174451,50
1174462,57
1174479,61
1174486,53
1174495,66
1174506,57
1174512,72
1174529,62
1174531,78
1174547,59
1174550,58
1174568,54
1174573,64
1174585,54
1174594,72
1174607,64
1174610,57
1174624,65
1174638,67
1174646,63
1174652,50
1174661,49
1174675,66
1174683,64
1174699,61
1174700,61
1174713,52
1174728,69
1174735,53
1174744,60
1174756,62
1174769,59
1174772,58
1174781,58
1174797,52
1174801,71
1174819,65
1174822,62
1174836,67
1174845,54
1174858,67
1174860,55
1174874,67
1174887,62
1174893,68
1174902,54
1174915,56
1174921,69
1174933,69
1174949,63
1174957,69
1174964,63
1174970,65
1174988,58
1174996,70
1175000,58
1175013,62
1175028,73
1175035,51
1175044,51
1175056,67
1175069,65
1175072,71
1175081,60
1175097,66
1175105,61
1175118,68
1175123,51
1175130,64
1175141,70
1175159,55
1175166,67
1175177,64
1175184,50
1175192,75
1175209,59
1175217,64
1175226,58
1175234,51
1175242,76
1175255,60
1175263,50
1175278,72
1175280,74
1175291,61
1175306,78
1175312,57
1175329,67
1175331,67
1175347,66
1175350,54
1175368,59
1175373,75
1175385,62
1175394,62
1175402,65
1175415,55
1175421,58
1175433,65
1175449,63
1175457,70
1175464,75
1175470,67
1175488,66
1175496,48
1175508,52
1175514,61
1175520,53
1175537,66
1175543,69
1175551,54
1175562,72
1175579,55
1175586,65
1175595,54
1175603,73
1175611,67
1175625,63
1175632,65
1175648,59
1175654,65
1175667,71
1175676,57
1175689,67
1175690,76
1175701,61
1175719,74
1175722,70
1175736,56
1175745,55
1175758,52
1175760,55
1175774,55
1175787,69
1175793,75
1175807,56
1175810,51
1175824,75
1175838,73
1175846,63
1175852,48
1175861,62
1175875,58
1175883,69
1175899,50
1175904,60
1175916,58
1175927,52
1175939,68
1175940,71
1175953,64
1175965,69
1175971,76
1175982,55
1175998,56
1176001,67
1176019,65
1176022,68
1176036,56
1176045,67
1176058,66
1176060,61
1176074,70
1176087,55
1176093,50
1176106,52
1176112,63
1176129,72
1176131,48
1176147,50
1176150,75
1176168,67
1176173,64
1176185,73
1176194,61
1176200,65
1176213,55
1176228,54
1176235,63
1176244,48
1176256,71
1176269,53
1176272,62
1176281,69
1176297,65
1176308,64
1176314,50
1176320,59
1176337,59
1176343,65
1176351,65
1176362,74
1176379,58
1176386,71
1176395,72
1176404,68
1176416,60
1176427,69
1176439,71
1176440,60
1176453,62
1176465,56
1176471,53
1176482,73
1176498,52
1176502,70
1176515,63
1176521,79
1176533,63
1176549,52
1176557,55
1176564,52
1176570,63
1176588,76
1176596,62
1176609,61
1176617,51
1176626,75
1176634,63
1176642,71
1176655,52
1176663,71
1176678,51
1176680,50
1176691,66
1176707,62
1176710,67
1176724,56
1176738,62
1176746,58
1176752,59
1176761,71
1176775,55
1176783,61
1176799,67
1176803,53
1176811,58
1176825,58
1176832,70
1176848,65
1176854,68
1176867,61
1176876,63
1176889,71
1176890,69
1176905,57
1176918,70
1176923,67
1176930,56
1176941,58
1176959,64
1176966,60
1176977,75
1176984,50
1176992,59
1177008,60
1177014,60
1177020,66
1177037,53
1177043,58
1177051,68
1177062,57
1177079,65
1177086,72
1177095,56
1177107,57
1177110,65
1177124,72
1177138,56
1177146,68
1177152,68
1177161,75
1177175,54
1177183,59
1177199,51
1177202,61
1177215,60
1177221,62
1177233,72
1177249,54
1177257,57
1177264,63
1177270,67
1177288,62
1177296,51
1177301,50
1177319,66
1177322,67
1177336,67
1177345,59
1177358,81
1177360,67
1177374,52
1177387,67
1177393,64
1177409,69
1177417,76
1177426,78
1177434,71
1177442,65
1177455,69
1177463,68
1177478,74
1177480,51
1177491,51
1177500,53
1177513,48
1177528,61
1177535,61
1177544,72
1177556,55
1177569,60
1177572,73
1177581,51
1177597,52
1177604,55
1177616,72
1177627,74
1177639,66
1177640,47
1177653,48
1177665,60
1177671,80
1177682,64
1177698,78
1177706,75
1177712,66
1177729,73
1177731,69
1177747,51
1177750,62
1177768,61
1177773,71
1177785,70
1177794,63
1177805,63
1177818,57
1177823,72
1177830,54
1177841,57
1177859,69
1177866,48
1177877,61
1177884,49
1177892,58
1177903,57
1177911,64
1177925,54
1177932,73
1177948,69
1177954,55
1177967,63
1177976,58
1177989,70
1177990,58
1178007,59
1178010,65
1178024,60
1178038,68
1178046,48
1178052,57
1178061,64
1178075,66
1178083,67
1178099,49
1178108,59
1178114,70
1178120,62
1178137,60
1178143,70
1178151,65
1178162,76
1178179,65
1178186,69
1178195,73
1178201,59
1178219,63
1178222,61
1178236,68
1178245,71
1178258,66
1178260,62
1178274,69
1178287,71
1178293,71
1178302,68
1178315,66
1178321,71
1178333,69
1178349,48
1178357,62
1178364,57
1178370,54
1178388,54
1178396,66
1178405,67
1178418,72
1178423,72
1178430,64
1178441,71
1178459,57
1178466,70
1178477,68
1178484,68
1178492,47
1178504,75
1178516,52
1178527,79
1178539,60
1178540,62
1178553,51
1178565,75
1178571,73
1178582,61
1178598,63
1178600,65
1178613,61
1178628,69
1178635,49
1178644,75
1178656,62
1178669,69
1178672,71
1178681,57
1178697,58
1178703,52
1178711,56
1178725,62
1178732,69
1178748,54
1178754,73
1178767,51
1178776,72
1178789,76
1178790,77
1178809,60
1178817,58
1178826,69
1178834,60
1178842,53
1178855,62
1178863,74
1178878,57
1178880,61
1178891,72
1178906,72
1178912,56
1178929,72
1178931,68
1178947,63
1178950,57
1178968,66
1178973,53
1178985,67
1178994,73
1179005,71
1179018,72
1179023,78
1179030,56
1179041,52
1179059,49
1179066,63
1179077,74
1179084,61
1179092,65
1179100,53
1179113,73
1179128,50
1179135,48
1179144,72
1179156,53
1179169,61
1179172,52
1179181,69
1179197,57
1179206,69
1179212,70
1179229,71
1179231,76
1179247,70
1179250,47
1179268,68
1179273,69
1179285,59
1179294,72
1179309,68
1179317,61
1179326,61
1179334,55
1179342,63
1179355,51
1179363,63
1179378,59
1179380,70
1179391,62
1179407,57
1179410,70
1179424,51
1179438,48
1179446,69
1179452,60
1179461,61
1179475,56
1179483,54
1179499,71
1179503,55
1179511,61
1179525,65
1179532,62
1179548,67
1179554,56
1179567,65
1179576,54
1179589,69
1179590,70
1179608,70
1179614,74
1179620,73
1179637,63
1179643,71
1179651,53
1179662,71
1179679,63
1179686,51
1179695,68
1179704,57
1179716,71
1179727,68
1179739,68
1179740,61
1179753,69
1179765,61
1179771,67
1179782,52
1179798,70
1179802,69
1179815,73
1179821,70
1179833,73
1179849,64
1179857,67
1179864,58
1179870,60
1179888,51
1179896,67
1179901,67
1179919,59
1179922,54
1179936,53
1179945,64
1179958,56
1179960,73
1179974,77
1179987,71
1179993,53
1180006,73
1180012,63
1180029,57
1180031,59
1180047,70
1180050,69
1180068,64
1180073,69
1180085,58
1180094,58
1180101,58
1180119,69
1180122,64
1180136,58
1180145,59
1180158,73
1180160,50
1180174,72
1180187,63
1180193,66
1180208,57
1180214,72
1180220,65
1180237,62
1180243,70
1180251,62
1180262,55
1180279,62
1180286,61
1180295,57
1180300,60
1180313,68
1180328,73
1180335,53
1180344,59
1180356,73
1180369,73
1180372,51
1180381,62
1180397,67
1180403,70
1180411,60
1180425,74
1180432,74
1180448,62
1180454,65
1180467,63
1180476,55
1180489,56
1180490,72
1180509,67
1180517,64
1180526,53
1180534,75
1180542,71
1180555,71
1180563,70
1180578,69
1180580,53
1180591,54
1180602,55
1180615,69
1180621,64
1180633,69
1180649,61
1180657,74
1180664,61
1180670,62
1180688,
1180696,52
1180705,59
1180718,71
1180723,60
1180730,50
1180741,72
1180759,74
1180766,68
1180777,63
1180784,67
1180792,66
1180804,63
1180816,51
1180827,60
1180839,67
1180840,48
1180853,66
1180865,65
1180871,77
1180882,67
1180898,64
1180907,65
1180910,65
1180924,69
1180938,61
1180946,73
1180952,54
1180961,67
1180975,79
1180983,66
1180999,72
1181005,51
1181018,53
1181023,66
1181030,56
1181041,68
1181059,66
1181066,73
1181077,67
1181084,60
1181092,62
1181100,56
1181113,70
1181128,59
1181135,64
1181144,63
1181156,74
1181169,62
1181172,50
1181181,70
1181197,66
1181206,66
1181212,62
1181229,69
1181231,63
1181247,66
1181250,70
1181268,69
1181273,66
1181285,63
1181294,71
1181309,72
1181317,59
1181326,65
1181334,51
1181342,52
1181355,60
1181363,70
1181378,72
1181380,60
1181391,68
1181407,59
1181410,52
1181424,64
1181438,62
1181446,63
1181452,64
1181461,65
1181475,54
1181483,56
1181499,61
1181503,69
1181511,68
1181525,71
1181532,72
1181548,49
1181554,58
1181567,73
1181576,51
1181589,70
1181590,73
1181608,69
1181614,64
1181620,70
1181637,56
1181643,75
1181651,63
1181662,66
1181679,51
1181686,58
1181695,68
1181704,56
1181716,54
1181727,74
1181739,52
1181740,60
1181753,66
1181765,61
1181771,57
1181782,68
1181798,63
1181802,71
1181815,67
1181821,69
1181833,76
1181849,50
1181857,58
1181864,60
1181870,73
1181888,72
1181896,52
1181901,50
1181919,75
1181922,62
1181936,63
1181945,62
1181958,59
1181960,55
1181974,61
1181987,66
1181993,59
1182000,68
1182013,68
1182028,62
1182035,62
1182044,59
1182056,51
1182069,75
1182072,65
1182081,50
1182097,55
1182105,68
1182118,58
1182123,60
1182130,65
1182141,49
1182159,57
1182166,55
1182177,56
1182184,53
1182192,71
1182209,59
1182217,70
1182226,60
1182234,71
1182242,59
1182255,65
1182263,63
1182278,64
1182280,59
1182291,68
1182306,62
1182312,68
1182329,47
1182331,52
1182347,64
1182350,57
1182368,72
1182373,69
1182385,77
1182394,67
1182402,51
1182415,75
1182421,56
1182433,78
1182449,72
1182457,51
1182464,54
1182470,63
1182488,74
1182496,60
1182508,68
1182514,71
1182520,61
1182537,59
1182543,67
1182551,69
1182562,52
1182579,67
1182586,61
1182595,76
1182603,72
1182611,59
1182625,68
1182632,74
1182648,51
1182654,61
1182667,78
1182676,64
1182689,69
1182690,69
1182701,65
1182719,59
1182722,67
1182736,67
1182745,48
1182758,65
1182760,69
1182774,53
1182787,54
1182793,54
1182807,61
1182810,67
1182824,73
1182838,59
1182846,69
1182852,58
1182861,61
1182875,64
1182883,62
1182899,73
1182904,62
1182916,69
1182927,58
1182939,67
1182940,68
1182953,54
1182965,57
1182971,69
1182982,64
1182998,52
1183002,70
1183015,56
1183021,48
1183033,60
1183049,63
1183057,59
1183064,51
1183070,62
1183088,53
1183096,67
1183103,61
1183111,72
1183125,58
1183132,59
1183148,60
1183154,53
1183167,52
1183176,59
1183189,71
1183190,66
1183204,67
1183216,59
1183227,66
1183239,57
1183240,74
1183253,63
1183265,64
1183271,71
1183282,71
1183298,71
1183307,73
1183310,61
1183324,52
1183338,62
1183346,67
1183352,64
1183361,64
1183375,52
1183383,74
1183399,55
1183400,67
1183413,55
1183428,62
1183435,69
1183444,66
1183456,69
1183469,60
1183472,72
1183481,68
1183497,70
1183501,61
1183519,62
1183522,74
1183536,68
1183545,66
1183558,70
1183560,69
1183574,61
1183587,53
1183593,50
1183605,68
1183618,55
1183623,69
1183630,57
1183641,56
1183659,60
1183666,68
1183677,64
1183684,71
1183692,66
1183708,57
1183714,63
1183720,64
1183737,62
1183743,70
1183751,67
1183762,58
1183779,63
1183786,58
1183795,62
1183806,69
1183812,60
1183829,58
1183831,48
1183847,51
1183850,66
1183868,71
1183873,55
1183885,73
1183894,68
1183909,68
1183917,64
1183926,52
1183934,70
1183942,55
1183955,71
1183963,73
1183978,51
1183980,55
1183991,53
1184001,55
1184019,65
1184022,58
1184036,75
1184045,56
1184058,75
1184060,60
1184074,72
1184087,65
1184093,54
1184106,71
1184112,63
1184129,59
1184131,66
1184147,76
1184150,59
1184168,52
1184173,69
1184185,59
1184194,74
1184200,77
1184213,61
1184228,67
1184235,72
1184244,58
1184256,64
1184269,78
1184272,72
1184281,67
1184297,55
1184308,73
1184314,73
1184320,70
1184337,65
1184343,78
1184351,64
1184362,63
1184379,71
1184386,61
1184395,54
1184404,61
1184416,68
1184427,66
1184439,62
1184440,71
1184453,58
1184465,56
1184471,61
1184482,51
1184498,71
1184502,68
1184515,50
1184521,62
1184533,69
1184549,50
1184557,62
1184564,69
1184570,66
1184588,58
1184596,58
1184609,70
1184617,53
1184626,68
1184634,67
1184642,71
1184655,65
1184663,70
1184678,53
1184680,70
1184691,65
1184707,54
1184710,70
1184724,62
1184738,68
1184746,60
1184752,67
1184761,76
1184775,68
1184783,70
1184799,71
1184803,73
1184811,49
1184825,57
1184832,49
1184848,67
1184854,67
1184867,73
1184876,50
1184889,54
1184890,64
1184905,74
1184918,70
1184923,72
1184930,68
1184941,54
1184959,69
1184966,57
1184977,62
1184984,62
1184992,65
1185007,62
1185010,70
1185024,75
1185038,70
1185046,48
1185052,61
1185061,70
1185075,71
1185083,70
1185099,58
1185108,58
1185114,73
1185120,59
